2022-06-22 12:32:16,618 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@642a645d: startup date [Wed Jun 22 12:32:16 BRT 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2022-06-22 12:57:20,644 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:FRANCISCO-VIANA-55986-1655913440507-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-06-22 12:57:20,696 | INFO  | Listening for connections at: tcp://FRANCISCO-VIANA:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-06-22 12:57:20,698 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-06-22 12:57:20,701 | INFO  | Listening for connections at: amqp://FRANCISCO-VIANA:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-06-22 12:57:20,702 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-06-22 12:57:20,706 | INFO  | Listening for connections at: stomp://FRANCISCO-VIANA:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-06-22 12:57:20,707 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-06-22 12:57:20,711 | INFO  | Listening for connections at: mqtt://FRANCISCO-VIANA:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-06-22 12:57:20,712 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-06-22 12:57:20,718 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-06-22 12:57:20,760 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-06-22 12:57:20,801 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@8573da0{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2022-06-22 12:57:20,845 | INFO  | Listening for connections at ws://FRANCISCO-VIANA:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2022-06-22 12:57:20,846 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-06-22 12:57:20,847 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:FRANCISCO-VIANA-55986-1655913440507-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-06-22 12:57:20,847 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-06-22 12:57:21,261 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2022-06-22 12:57:21,497 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2022-06-22 12:57:21,497 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2022-06-22 12:57:21,567 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2022-06-22 12:57:21,731 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2022-06-22 12:57:21,818 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2022-06-22 13:01:32,306 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:FRANCISCO-VIANA-55986-1655913440507-0:1) is shutting down | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2022-06-22 13:01:32,322 | INFO  | Connector openwire stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2022-06-22 13:01:32,326 | INFO  | Connector amqp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2022-06-22 13:01:32,329 | INFO  | Connector stomp stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2022-06-22 13:01:32,332 | INFO  | Connector mqtt stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2022-06-22 13:01:32,344 | INFO  | Connector ws stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ ShutdownHook
2022-06-22 13:01:32,354 | INFO  | PListStore:[C:\workspaces\ws-alura\jms-activemq\apache-activemq-5.15.9\bin\win64\..\..\data\localhost\tmp_storage] stopped | org.apache.activemq.store.kahadb.plist.PListStoreImpl | ActiveMQ ShutdownHook
2022-06-22 13:01:32,356 | INFO  | Stopping async queue tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2022-06-22 13:01:32,356 | INFO  | Stopping async topic tasks | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2022-06-22 13:01:32,358 | INFO  | Stopped KahaDB | org.apache.activemq.store.kahadb.KahaDBStore | ActiveMQ ShutdownHook
2022-06-22 13:01:32,480 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:FRANCISCO-VIANA-55986-1655913440507-0:1) uptime 4 minutes | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2022-06-22 13:01:32,481 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:FRANCISCO-VIANA-55986-1655913440507-0:1) is shutdown | org.apache.activemq.broker.BrokerService | ActiveMQ ShutdownHook
2022-06-22 13:01:32,483 | INFO  | Closing org.apache.activemq.xbean.XBeanBrokerFactory$1@642a645d: startup date [Wed Jun 22 12:57:19 BRT 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | ActiveMQ ShutdownHook
2022-06-22 13:01:32,491 | INFO  | Destroying Spring FrameworkServlet 'dispatcher' | /admin | ActiveMQ ShutdownHook
2022-06-22 14:18:36,235 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@415d731b: startup date [Wed Jun 22 14:18:36 BRT 2022]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | WrapperSimpleAppMain
2022-06-22 14:18:37,503 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\workspaces\ws-alura\jms-activemq\apache-activemq-5.15.9\bin\win64\..\..\data\kahadb] | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-06-22 14:18:37,903 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | WrapperSimpleAppMain
2022-06-22 14:18:37,944 | INFO  | PListStore:[C:\workspaces\ws-alura\jms-activemq\apache-activemq-5.15.9\bin\win64\..\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | WrapperSimpleAppMain
2022-06-22 14:18:38,129 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:FRANCISCO-VIANA-57296-1655918317953-0:1) is starting | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-06-22 14:18:38,191 | INFO  | Listening for connections at: tcp://FRANCISCO-VIANA:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-06-22 14:18:38,192 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-06-22 14:18:38,208 | INFO  | Listening for connections at: amqp://FRANCISCO-VIANA:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-06-22 14:18:38,210 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-06-22 14:18:38,214 | INFO  | Listening for connections at: stomp://FRANCISCO-VIANA:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-06-22 14:18:38,215 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-06-22 14:18:38,219 | INFO  | Listening for connections at: mqtt://FRANCISCO-VIANA:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | WrapperSimpleAppMain
2022-06-22 14:18:38,220 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-06-22 14:18:38,227 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-06-22 14:18:38,295 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | WrapperSimpleAppMain
2022-06-22 14:18:38,358 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@57d473f3{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | WrapperSimpleAppMain
2022-06-22 14:18:38,510 | INFO  | Listening for connections at ws://FRANCISCO-VIANA:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | WrapperSimpleAppMain
2022-06-22 14:18:38,511 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | WrapperSimpleAppMain
2022-06-22 14:18:38,512 | INFO  | Apache ActiveMQ 5.15.9 (localhost, ID:FRANCISCO-VIANA-57296-1655918317953-0:1) started | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-06-22 14:18:38,513 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | WrapperSimpleAppMain
2022-06-22 14:18:39,102 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | WrapperSimpleAppMain
2022-06-22 14:18:39,402 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2022-06-22 14:18:39,402 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | WrapperSimpleAppMain
2022-06-22 14:18:39,479 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | WrapperSimpleAppMain
2022-06-22 14:18:39,675 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | WrapperSimpleAppMain
2022-06-22 14:18:39,751 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | WrapperSimpleAppMain
2022-06-22 14:35:32,444 | WARN  | Transport Connection to: tcp://127.0.0.1:57649 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57649@61616
2022-06-22 14:36:13,367 | WARN  | Transport Connection to: tcp://127.0.0.1:57655 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57655@61616
2022-06-22 14:39:58,758 | WARN  | Transport Connection to: tcp://127.0.0.1:57668 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57668@61616
2022-06-22 14:50:59,288 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp1304658738-54
2022-06-22 15:25:10,259 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | org.eclipse.jetty.server.session.HashSessionManager@30245195Timer
2022-06-22 15:26:48,202 | WARN  | Transport Connection to: tcp://127.0.0.1:57855 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:57855@61616
2022-06-22 16:09:45,606 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp1304658738-55
2022-06-22 16:17:56,812 | WARN  | Transport Connection to: tcp://127.0.0.1:59793 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:59793@61616
2022-06-22 16:48:11,481 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | org.eclipse.jetty.server.session.HashSessionManager@30245195Timer
2022-06-22 22:24:34,814 | WARN  | Transport Connection to: tcp://127.0.0.1:59937 failed: java.net.SocketException: Connection reset | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///127.0.0.1:59937@61616
